id,contig,og,description,start_coord,end_coord
385,0,OG0002659,hypothetical_protein,4227731,4229362
386,0,PG0001317_0,Methionine_synthase,4223628,4227731
387,0,OG0002658,Transcriptional_repressor_IclR,4222804,4223628
388,0,PG0003201_0,hypothetical_protein,4220332,4222804
389,0,PG0000808_0,Isocitrate_dehydrogenase_kinase/phosphatase,4218413,4220301
390,0,PG0000477_0,Isocitrate_lyase,4217079,4218596
391,0,PG0000476_0,Malate_synthase_A,4215209,4217109
392,0,PG0000330_0,Homoserine_O-succinyltransferase,4214123,4215478
393,0,PG0000329_0,putative_N-acetyltransferase_YjaB,4213617,4214280
394,0,PG0004250_0,hypothetical_protein,4211896,4213680
395,0,PG0004039_2,hypothetical_protein,4209588,4213234
396,0,PG0000001_6,hypothetical_protein,4207532,4211777
397,0,PG0001316_0,Bifunctional_purine_biosynthesis_protein_PurH,4205931,4209334
398,0,PG0001315_0,Phosphoribosylamine--glycine_ligase,4204645,4205943
399,0,OG0002657,Transcriptional_regulatory_protein_ZraR,4203320,4204645
400,0,OG0002656,Sensor_protein_ZraS,4201926,4203323
401,0,OG0002655,Zinc_resistance-associated_protein,4201263,4201688
402,0,OG0002654,hypothetical_protein,4200626,4201261
403,0,OG0002653,DNA-binding_protein_HU-alpha,4200281,4200553
404,0,OG0003200,hypothetical_protein,4199504,4200094
405,0,OG0002652,Endonuclease_V,4198790,4199461
406,0,PG0000807_0,Uroporphyrinogen_decarboxylase,4197676,4198790
407,0,OG0002651,NADH_pyrophosphatase,4196903,4197676
408,0,OG0002650,Regulator_of_sigma_D,4196332,4196808
409,0,OG0002649,Phosphomethylpyrimidine_synthase,4194204,4196099
410,0,OG0002648,Thiamine-phosphate_synthase,4193569,4194204
411,0,OG0002647,Sulfur_carrier_protein_ThiS_adenylyltransferase,4192821,4193576
412,0,OG0003199,Sulfur_carrier_protein_ThiS,4192637,4192837
413,0,OG0002646,Thiazole_synthase,4191865,4192635
414,0,OG0002645,2-iminoacetate_synthase,4190735,4191868
415,0,OG0003956,Heat_shock_protein_C,4189786,4190325
416,0,OG0002644,DNA-directed_RNA_polymerase_subunit_beta',4185350,4189573
417,0,PG0001314_0,DNA-directed_RNA_polymerase_subunit_beta,4180925,4185350
418,0,OG0002643,50S_ribosomal_protein_L7/L12,4180560,4180925
419,0,OG0002642,50S_ribosomal_protein_L10,4179996,4180493
420,0,OG0002641,50S_ribosomal_protein_L1,4178879,4179583
421,0,OG0002640,50S_ribosomal_protein_L11,4178447,4178875
422,0,OG0002639,Transcription_termination/antitermination_protein_NusG,4177743,4178288
423,0,OG0002638,Protein_translocase_subunit_SecE,4177358,4177741
424,0,PG0000059_1,Elongation_factor_Tu_2,4175002,4177358
425,0,OG0002637,Pantothenate_kinase,4174076,4175002
426,0,OG0002636,Bifunctional_ligase/repressor_BirA,4173082,4174047
427,0,OG0002635,UDP-N-acetylenolpyruvoylglucosamine_reductase,4172057,4173085
428,0,PG0004039_1,hypothetical_protein,4168100,4172057
429,0,PG0000001_5,hypothetical_protein,4166285,4170375
430,0,PG0000806_0,Glutamate_racemase,4165483,4167846
431,0,PG0000307_0,Vitamin_B12_transporter_BtuB,4163270,4165428
432,0,PG0001313_0,tRNA/tmRNA__uracil-C_5__-methyltransferase,4162130,4163639
433,0,PG0001312_0,Inner_membrane_protein_YijD,4161771,4162170
434,0,PG0001311_0,HTH-type_transcriptional_repressor_FabR,4160790,4161771
435,0,PG0001310_0,Soluble_pyridine_nucleotide_transhydrogenase,4159407,4161067
436,0,PG0001309_0,Hydrogen_peroxide-inducible_genes_activator,4158223,4159390
437,0,PG0001308_0,Argininosuccinate_lyase,4156789,4158490
438,0,PG0001307_0,Acetylglutamate_kinase,4156005,4156850
439,0,PG0001306_0,N-acetyl-gamma-glutamyl-phosphate_reductase,4154847,4156013
440,0,PG0000805_0,Acetylornithine_deacetylase,4153098,4155001
441,0,PG0000371_0,Phosphoenolpyruvate_carboxylase,4150265,4153696
442,0,PG0000475_0,Phosphoethanolamine_transferase_EptC,4148317,4150447
443,0,PG0001305_0,HTH-type_transcriptional_activator_Btr,4147479,4148532
444,0,PG0001304_0,PTS_system_fructose-like_EIIB_component_3,4147136,4147466
445,0,PG0000269_0,Benzylsuccinate_synthase_activating_enzyme,4146292,4147138
446,0,PG0000474_0,Choline_trimethylamine-lyase,4143944,4146258
447,0,PG0002634_0,PTS_system_fructose-like_EIIB_component_1,4143609,4143995
448,0,PG0001303_0,PTS_system_mannose-specific_EIIBCA_component,4142221,4143624
449,0,PG0001302_0,Phosphoenolpyruvate-protein_phosphotransferase,4139708,4142530
450,0,PG0002633_0,Fructose-6-phosphate_aldolase_2,4139035,4139720
451,0,PG0001301_0,Glycerol_dehydrogenase,4137657,4139046
452,0,PG0001300_0,hypothetical_protein,4137013,4137932
453,0,PG0000804_0,putative_cystine_transporter_YijE,4136015,4137040
454,0,PG0000473_0,Catalase-peroxidase,4133506,4136108
455,0,PG0001299_0,5_10-methylenetetrahydrofolate_reductase,4132267,4133835
456,0,PG0000803_0,Bifunctional_aspartokinase/homoserine_dehydrogenase_2,4129832,4132616
457,0,PG0001298_0,Cystathionine_gamma-synthase,4128395,4129835
458,0,PG0000472_0,Met_repressor,4127894,4128672
459,0,PG0000236_0,hypothetical_protein,4127225,4128078
460,0,PG0000802_0,50S_ribosomal_protein_L31,4126810,4127286
461,0,PG0001297_0,Primosomal_protein_N',4124456,4127013
462,0,OG0002632,HTH-type_transcriptional_repressor_CytR,4123431,4124456
463,0,OG0002631,Cell_division_protein_FtsN,4122380,4123234
464,0,OG0002630,ATP-dependent_protease_subunit_HslV,4121757,4122287
465,0,OG0002629,ATP-dependent_protease_ATPase_subunit_HslU,4120416,4121747
466,0,OG0002628,1_4-dihydroxy-2-naphthoate_octaprenyltransferase,4119423,4120349
467,0,OG0002627,Regulator_of_ribonuclease_activity_A,4118845,4119330
468,0,OG0002626,Cell_division_protein_ZapB,4118521,4118760
469,0,OG0002625,Glycerol_uptake_facilitator_protein,4117245,4118090
470,0,OG0002624,Glycerol_kinase,4115714,4117222
471,0,OG0002623,Fructose-1_6-bisphosphatase_1_class_2,4114569,4115579
472,0,OG0002622,Ferredoxin--NADP_reductase,4113726,4114472
473,0,OG0002621,Universal_stress_protein_D,4113293,4113721
474,0,OG0002620,hypothetical_protein,4112967,4113266
475,0,OG0002619,hypothetical_protein,4112315,4112755
476,0,OG0002618,hypothetical_protein,4111615,4112214
477,0,OG0002617,Triosephosphate_isomerase,4110740,4111507
478,0,OG0002616,CDP-diacylglycerol_pyrophosphatase,4109930,4110685
479,0,OG0002615,Sulfate-binding_protein,4108834,4109823
480,0,OG0002614,ATP-dependent_6-phosphofructokinase_isozyme_1,4107552,4108514
481,0,OG0004027,hypothetical_protein,4107317,4107421
482,0,OG0002613,Ferrous-iron_efflux_pump_FieF,4106469,4107371
483,0,OG0002612,Periplasmic_protein_CpxP,4105820,4106320
484,0,OG0002611,Transcriptional_regulatory_protein_CpxR,4104972,4105670
485,0,OG0002610,Sensor_histidine_kinase_CpxA,4103602,4104975
486,0,OG0002609,hypothetical_protein,4102822,4103496
487,0,OG0002608,2-keto-3-deoxygluconate_permease,4101690,4102673
488,0,OG0002607,Superoxide_dismutase_[Mn],4100810,4101430
489,0,OG0002606,L-rhamnose-proton_symporter,4099491,4100525
490,0,PG0000471_0,HTH-type_transcriptional_activator_RhaR,4098572,4099491
491,0,OG0002605,HTH-type_transcriptional_activator_RhaS,4097736,4098572
492,0,PG0001296_0,L-Rhamnulokinase,4095982,4097736
493,0,OG0003279,L-rhamnose_isomerase,4094723,4095982
494,0,OG0003081,Rhamnulose-1-phosphate_aldolase,4093448,4094272
495,0,OG0003080,L-rhamnose_mutarotase,4093124,4093438
496,0,PG0000235_0,PTS_system_fructose-specific_EIIABC_component,4092366,4093124
497,0,PG0003789_0,PTS_system_mannose-specific_EIIBCA_component,4090925,4092377
498,0,OG0003817,Putative_aminopeptidase_YsdC,4089855,4090925
499,0,OG0003816,Transcriptional_regulator_ManR,4088107,4089855
500,0,PG0000224_0,hypothetical_protein,4086849,4088107
501,0,OG0002604,Sulfurtransferase_FdhD,4086016,4086849
502,0,OG0002603,Formate_dehydrogenase-O_major_subunit,4085235,4085822
503,0,OG0002602,Formate_dehydrogenase-O_major_subunit,4082772,4085186
504,0,OG0002601,Formate_dehydrogenase-O_iron-sulfur_subunit,4081857,4082759
505,0,OG0002600,Formate_dehydrogenase__cytochrome_b556_fdo__subunit,4081225,4081860
506,0,OG0002599,Protein_FdhE,4080299,4081228
507,0,PG0003911_0,hypothetical_protein,4079969,4080299
508,0,OG0003663,hypothetical_protein,4079727,4079969
509,0,OG0003079,hypothetical_protein,4079291,4079509
510,0,OG0004208,hypothetical_protein,4078849,4078956
511,0,OG0002598,Amino-acid_acetyltransferase,4077497,4078438
512,0,OG0002597,D-aminoacyl-tRNA_deacylase,4077015,4077452
513,0,OG0002596,hypothetical_protein,4076146,4077018
514,0,OG0002595,Alpha-D-glucose_1-phosphate_phosphatase_YihX,4075553,4076152
515,0,OG0003351,Glycerol-3-phosphate_regulon_repressor,4074669,4075454
516,0,OG0003078,Sulfofructose_kinase,4073739,4074635
517,0,OG0003350,3-sulfolactaldehyde_reductase,4072675,4073571
518,0,PG0003322_0,Sulfofructosephosphate_aldolase,4071756,4072675
519,0,PG0003985_0,Sulfoquinovose_isomerase,4070401,4071773
520,0,PG0003996_0,Aldose_1-epimerase,4069276,4070515
521,0,PG0004018_0,Sulfoquinovosidase,4067194,4069475
522,0,PG0000116_0,Putative_2_3-dihydroxypropane-1-sulfonate_exporter,4064295,4067240
523,0,PG0003995_0,Porin_OmpL,4063512,4064363
524,0,PG0003591_0,Inner_membrane_protein_YihN,4062145,4063603
525,0,PG0003742_0,hypothetical_protein,4061157,4062247
526,0,OG0003747,Putative_transcriptional_regulator_of_2-aminoethylphosphonate_degradation_operons,4060447,4061157
527,0,OG0002594,GTP-binding_protein_TypA/BipA,4058407,4060230
528,0,OG0002593,Glutamine_synthetase,4056625,4058034
529,0,OG0002592,Nitrogen_regulation_protein_NR_II_,4055290,4056339
530,0,OG0002591,Nitrogen_regulation_protein_NR_I_,4053869,4055278
531,0,OG0002590,hypothetical_protein,4053647,4053757
532,0,OG0002589,Oxygen-independent_coproporphyrinogen_III_oxidase,4052045,4053418
533,0,OG0002588,Der_GTPase-activating_protein_YihI,4051347,4051856
534,0,OG0002587,putative_GTP-binding_protein_EngB,4050133,4050765
535,0,PG0000801_0,DNA_polymerase_I,4046907,4050133
536,0,OG0003662,hypothetical_protein,4046722,4046907
537,0,OG0002586,putative_acyltransferase_YihG,4045670,4046602
538,0,OG0002585,hypothetical_protein,4044199,4045629
539,0,PG0001295_0,Thiol_disulfide_interchange_protein_DsbA,4043401,4044199
540,0,PG0000800_0,Stress_response_kinase_A,4042338,4043418
541,0,PG0000799_0,hypothetical_protein,4041999,4042415
542,0,PG0000798_0,Molybdenum_cofactor_guanylyltransferase,4041433,4042069
543,0,PG0000470_0,Molybdopterin-guanine_dinucleotide_biosynthesis_adapter_protein,4036972,4041415
544,0,PG0000001_4,hypothetical_protein,4035153,4040906
545,0,OG0002584,Protoporphyrinogen_IX_dehydrogenase_[menaquinone],4034608,4035153
546,0,PG0001294_0,Trk_system_potassium_uptake_protein_TrkH,4033106,4034608
547,0,OG0002583,IMPACT_family_member_YigZ,4032492,4033106
548,0,PG0000797_0,Xaa-Pro_dipeptidase,4030971,4032492
549,0,PG0000469_0,Fatty_acid_oxidation_complex_subunit_alpha,4028772,4031161
550,0,OG0002582,3-ketoacyl-CoA_thiolase,4027609,4028772
551,0,OG0002581,NAD_P_H-flavin_reductase,4026527,4027228
552,0,OG0002580,3-octaprenyl-4-hydroxybenzoate_carboxy-lyase,4024988,4026481
553,0,OG0002579,Transcription_antitermination_protein_RfaH,4024333,4024821
554,0,PG0000796_0,3'-5'_ssDNA/RNA_exonuclease_TatD,4023512,4024333
555,0,OG0002578,Sec-independent_protein_translocase_protein_TatC,4022736,4023512
556,0,OG0002577,Sec-independent_protein_translocase_protein_TatB,4022218,4022733
557,0,OG0002576,Sec-independent_protein_translocase_protein_TatA,4021945,4022214
558,0,OG0002575,putative_protein_kinase_UbiB,4020226,4021866
559,0,OG0002574,hypothetical_protein,4019624,4020229
560,0,OG0002573,Ubiquinone/menaquinone_biosynthesis_C-methyltransferase_UbiE,4018855,4019610
561,0,OG0002572,hypothetical_protein,4017333,4018760
562,0,OG0002571,Uridine_phosphorylase,4016431,4017192
563,0,OG0002570,Carboxymethylenebutenolidase,4015354,4016169
564,0,PG0001293_0,5-methyltetrahydropteroyltriglutamate--_homocysteine_methyltransferase,4012816,4015354
565,0,PG0001292_0,HTH-type_transcriptional_regulator_MetR,4011975,4013053
566,0,PG0001291_0,hypothetical_protein,4011000,4011863
567,0,PG0000468_0,Pyridoxal_phosphate_phosphatase_YigL,4010192,4011076
568,0,PG0001290_0,Lysophospholipase_L2,4009059,4010200
569,0,OG0002569,Homoserine/homoserine_lactone_efflux_protein,4008439,4009059
570,0,OG0002568,Threonine_efflux_protein,4007757,4008377
571,0,OG0002567,ATP-dependent_DNA_helicase_RecQ,4005858,4007693
572,0,OG0002566,Phospholipase_A1,4004862,4005731
573,0,OG0002565,hypothetical_protein,4004230,4004697
574,0,OG0002564,hypothetical_protein,4003288,4004178
575,0,OG0004230,Inner_membrane_protein_YigG,4002813,4003193
576,0,OG0004173,hypothetical_protein,4002419,4002799
577,0,PG0000252_0,Magnesium_transport_protein_CorA,4001056,4002419
578,0,OG0003278,hypothetical_protein,4000292,4001056
579,0,OG0002563,DNA_helicase_II,3997983,4000145
580,0,OG0002562,5-amino-6-_5-phospho-D-ribitylamino_uracil_phosphatase_YigB,3997183,3997899
581,0,OG0002561,Tyrosine_recombinase_XerC,3996287,3997183
582,0,OG0002560,hypothetical_protein,3995583,3996290
583,0,OG0002559,Diaminopimelate_epimerase,3994762,3995586
584,0,OG0002558,hypothetical_protein,3994522,3994725
585,0,OG0002557,Protein_CyaY,3993739,3994059
586,0,PG0001289_0,Adenylate_cyclase,3990787,3993739
587,0,PG0001288_0,Porphobilinogen_deaminase,3989828,3991153
588,0,PG0001287_0,Uroporphyrinogen-III_synthase,3989066,3989825
589,0,OG0002556,Putative_uroporphyrinogen-III_C-methyltransferase,3987885,3989066
590,0,OG0002555,Beta-barrel_assembly-enhancing_protease,3986686,3987882
591,0,PG0001286_0,Arylsulfatase,3984193,3986686
592,0,PG0001285_0,Anaerobic_sulfatase-maturating_enzyme,3982272,3984352
593,0,OG0002554,putative_transport_protein_YifK,3980887,3982272
594,0,OG0002553,UDP-N-acetyl-D-mannosaminuronic_acid_transferase,3979956,3980696
595,0,OG0002552,putative_ECA_polymerase,3978601,3979953
596,0,OG0002551,TDP-N-acetylfucosamine_lipid_II_N-acetylfucosaminyltransferase,3977525,3978604
597,0,OG0002550,Lipid_III_flippase,3976278,3977528
598,0,OG0002549,dTDP-4-amino-4_6-dideoxygalactose_transaminase,3975146,3976276
599,0,OG0002548,dTDP-fucosamine_acetyltransferase,3974467,3975141
600,0,PG0000108_1,Glucose-1-phosphate_thymidylyltransferase_2,3973589,3974467
601,0,PG0000370_0,dTDP-glucose_4_6-dehydratase_2,3972522,3973608
602,0,OG0002547,UDP-N-acetyl-D-mannosamine_dehydrogenase,3971260,3972522
603,0,OG0002546,UDP-N-acetylglucosamine_2-epimerase,3970133,3971263
604,0,OG0002545,ECA_polysaccharide_chain_length_modulation_protein,3969031,3970077
605,0,OG0002544,Undecaprenyl-phosphate_alpha-N-acetylglucosaminyl_1-phosphate_transferase,3967916,3969019
606,0,OG0003883,hypothetical_protein,3967686,3967904
607,0,OG0002543,Transcription_termination_factor_Rho,3966417,3967676
608,0,OG0002542,Thioredoxin_1,3965761,3966090
609,0,OG0002541,ATP-dependent_RNA_helicase_RhlB,3964365,3965630
610,0,OG0002540,Guanosine-5'-triphosphate_3'-diphosphate_pyrophosphatase,3962745,3964229
611,0,OG0002539,ATP-dependent_DNA_helicase_Rep,3960677,3962698
612,0,OG0003853,hypothetical_protein,3960242,3960460
613,0,OG0002538,Peptidyl-prolyl_cis-trans_isomerase_C,3959532,3959813
614,0,OG0002537,Ketol-acid_reductoisomerase__NADP_+__,3957970,3959445
615,0,OG0002536,HTH-type_transcriptional_regulator_GltC,3956927,3957820
616,0,OG0002535,L-threonine_dehydratase_biosynthetic_IlvA,3955331,3956875
617,0,OG0002534,Dihydroxy-acid_dehydratase,3953478,3955328
618,0,OG0002533,Branched-chain-amino-acid_aminotransferase,3952484,3953413
619,0,OG0002532,Acetolactate_synthase_isozyme_2_small_subunit,3952201,3952464
620,0,OG0005292,Acetolactate_synthase_isozyme_2_large_subunit,3951668,3952204
621,0,PG0001284_0,Acetolactate_synthase_isozyme_2_large_subunit,3949969,3951668
622,0,PG0001283_0,Competence_protein_ComM,3948424,3950560
623,0,PG0000795_0,hypothetical_protein,3947967,3948449
624,0,PG0001282_0,HTH-type_transcriptional_regulator_GltC,3943249,3948086
625,0,PG0000001_3,hypothetical_protein,3941327,3947128
626,0,PG0002531_0,Pyruvate_dehydrogenase_complex_repressor,3940612,3942995
627,0,PG0002530_0,putative_transport_protein_HsrA,3939219,3940635
628,0,PG0000268_0,Ribose_operon_repressor,3938223,3939185
629,0,PG0000081_0,Ribokinase,3937168,3938227
630,0,PG0003321_0,Ribose_import_binding_protein_RbsB,3936253,3937294
631,0,PG0000153_0,Ribose_import_permease_protein_RbsC,3935283,3936278
632,0,OG0003198,Ribose_import_ATP-binding_protein_RbsA,3933778,3935283
633,0,OG0003197,D-ribose_pyranase,3933351,3933770
634,0,OG0003196,Low_affinity_potassium_transport_system_protein_kup,3931316,3933184
635,0,OG0003077,ATPase_RavA,3929597,3931093
636,0,OG0003076,Protein_ViaA,3928152,3929603
637,0,PG0001281_0,Aspartate--ammonia_ligase,3927003,3928152
638,0,OG0002529,Regulatory_protein_AsnC,3926545,3927003
639,0,OG0002528,Sulfite_reductase_[NADPH]_flavoprotein_alpha-component,3926012,3926455
640,0,OG0002527,tRNA_uridine_5-carboxymethylaminomethyl_modification_enzyme_MnmG,3923744,3925633
641,0,OG0002526,Ribosomal_RNA_small_subunit_methyltransferase_G,3923057,3923680
642,0,OG0002525,ATP_synthase_protein_I,3922060,3922440
643,0,OG0002524,ATP_synthase_subunit_a,3921236,3922051
644,0,OG0002523,ATP_synthase_subunit_c,3920950,3921189
645,0,OG0002522,ATP_synthase_subunit_b,3920418,3920888
646,0,OG0002521,ATP_synthase_subunit_delta,3919870,3920403
647,0,OG0002520,ATP_synthase_subunit_alpha,3918316,3919857
648,0,OG0002519,ATP_synthase_gamma_chain,3917402,3918265
649,0,OG0002518,ATP_synthase_subunit_beta,3915993,3917375
650,0,PG0001280_0,ATP_synthase_epsilon_chain,3915200,3915993
651,0,PG0001279_0,Bifunctional_protein_GlmU,3913668,3915553
652,0,PG0001278_0,Glutamine--fructose-6-phosphate_aminotransferase_[isomerizing],3911525,3913830
653,0,OG0002517,Phosphate-binding_protein_PstS,3910485,3911525
654,0,OG0002516,Phosphate_transport_system_permease_protein_PstC,3909439,3910398
655,0,OG0002515,Phosphate_transport_system_permease_protein_PstA,3908549,3909439
656,0,OG0002514,Phosphate_import_ATP-binding_protein_PstB,3907593,3908366
657,0,OG0002513,Phosphate-specific_transport_system_accessory_protein_PhoU,3906853,3907578
658,0,PG0003741_0,Cryptic_beta-glucoside_bgl_operon_antiterminator,3905597,3906853
659,0,PG0003734_0,PTS_system_beta-glucoside-specific_EIIBCA_component,3903701,3905731
660,0,PG0003788_0,6-phospho-beta-glucosidase_BglB,3902220,3903720
661,0,PG0000133_0,Cryptic_outer_membrane_porin_BglH,3900577,3902289
662,0,OG0003805,Carbohydrate_acetyl_esterase/feruloyl_esterase,3899408,3900577
663,0,PG0003775_0,Glucosamine-6-phosphate_deaminase,3898609,3899408
664,0,OG0003984,hypothetical_protein,3898022,3898609
665,0,OG0003795,Inner_membrane_protein_CbrB,3897506,3897973
666,0,PG0000328_0,6-phosphogluconate_phosphatase,3896609,3897506
667,0,OG0003075,Adenine_permease_AdeP,3895272,3896609
668,0,OG0003074,Chromate_reductase,3894652,3895218
669,0,OG0003073,hypothetical_protein,3893881,3894630
670,0,OG0002512,HTH-type_transcriptional_regulator_YidZ,3892765,3893724
671,0,OG0002511,Multidrug_resistance_protein_MdtL,3891615,3892790
672,0,PG0001277_0,Low_affinity_tryptophan_permease,3890145,3891615
673,0,PG0002510_0,Tryptophanase,3888192,3890236
674,0,OG0002509,tRNA_modification_GTPase_MnmE,3886828,3888192
675,0,OG0002508,Membrane_protein_insertase_YidC,3885076,3886722
676,0,OG0002507,Ribonuclease_P_protein_component,3884526,3884852
677,0,OG0002506,50S_ribosomal_protein_L34,3884336,3884476
678,0,PG0000794_0,Chromosomal_replication_initiator_protein_DnaA,3882321,3884336
679,0,OG0002505,DNA_polymerase_III_subunit_beta,3881221,3882321
680,0,OG0002504,DNA_replication_and_repair_protein_RecF,3880148,3881221
681,0,OG0002503,DNA_gyrase_subunit_B,3877705,3880119
682,0,OG0002502,hypothetical_protein,3877067,3877465
683,0,OG0002501,Sugar_phosphatase_YidA,3876140,3876952
684,0,PG0000369_0,hypothetical_protein,3875160,3876140
685,0,PG0003631_0,HTH-type_transcriptional_regulator_LutR,3874474,3875438
686,0,PG0003630_0,putative_2-dehydro-3-deoxygalactonokinase_DgoK1,3873612,3874471
687,0,PG0003642_0,2-dehydro-3-deoxy-6-phosphogalactonate_aldolase,3872998,3873596
688,0,PG0003567_0,D-galactonate_dehydratase,3871730,3872995
689,0,PG0003641_0,D-galactonate_transporter,3870441,3871850
690,0,PG0001276_0,3-_3-hydroxy-phenyl_propionate/3-hydroxycinnamic_acid_hydroxylase,3869276,3870438
