organism=Escherichia_coli_300_genomes	genome=GCF_000284495.1_ASM28449v1	contig=NC_011993.1
3591108	OG0000783	0.175	-
3593012	OG0000282	0.2	-
3594137	OG0003590	0.15	-
3595738	OG0000465	0.1	-
3596898	OG0001251	0.05	-
3597709	OG0001252	0.025	-
3598332	OG0001253	0.07500000000000001	-
3599437	OG0002353	0.5250000000000001	-
3600546	OG0003927	0.5250000000000001	-
3601235	OG0004179	0.9500000000000004	+
3601977	OG0004297	1.5749999999999984	+
3604043	OG0003600	1.5249999999999986	+
3604683	OG0005537	1.2499999999999996	+
3605201	OG0003608	1.1	+
3608490	OG0005538	0.7250000000000003	-
3609319	OG0005512	0.5500000000000002	-
3611388	OG0001254	0.5750000000000002	-
3613347	OG0002354	0.05	-
3614711	OG0002355	0	-
3616363	OG0002356	0.025	-
3618440	OG0002357	0.025	-
3620357	OG0003066	0.025	-
3621397	OG0002358	0.2	-
3622421	OG0002359	0.24999999999999997	-
3623358	OG0002360	0.07500000000000001	-
3624258	OG0002361	0	-
3625196	OG0002362	0.025	-
3626185	OG0002363	0.325	-
3627282	OG0002364	0.7500000000000003	-
3629184	OG0003967	0.7750000000000004	-
3630023	OG0003968	0.5500000000000002	-
3631069	OG0002365	0.35000000000000003	-
3632276	OG0002366	0.025	-
3632854	OG0002367	0.025	-
3633758	OG0002368	0.05	-
3634717	OG0002369	0.025	-
3635580	OG0002370	0	-
3636780	OG0002371	0.2	-
3638191	OG0002372	0.24999999999999997	-
3638933	OG0002373	0.05	-
3639952	OG0002374	0.025	-
3641051	OG0002375	0.025	-
3642116	OG0002376	0.025	-
3643286	OG0002377	0.325	-
3644217	OG0002378	0.8250000000000004	+
3645467	OG0001255	0.6250000000000002	-
3646668	OG0002379	0.3	-
3647524	OG0002380	0	-
3648609	OG0002381	0	-
3649805	OG0002382	0	-
3650227	OG0002383	0	-
3650544	OG0002384	0	-
3651178	OG0002385	0.025	-
3652664	OG0001256	0.05	-
3654146	OG0002386	0.05	-
3654822	OG0002387	0.025	-
3655506	OG0002388	0.1	-
3656418	OG0000466	0.1	-
3657662	OG0001257	0.1	-
3658535	OG0002389	0.07500000000000001	-
3659727	OG0002390	0.07500000000000001	-
3660986	OG0001258	0.05	-
3661871	OG0002391	0.025	-
3662670	OG0001259	0.025	-
3663452	OG0001260	0.05	-
3664061	OG0001261	0.6750000000000003	-
3664373	OG0005167	0.6500000000000002	-
3664834	OG0004425	0.6000000000000002	-
3665468	OG0004436	0.5000000000000001	-
3668165	OG0004437	0.47500000000000014	-
3669043	OG0004438	0.5000000000000001	-
3669635	OG0004419	0.6750000000000003	-
3670733	OG0002392	0.9250000000000004	+
3672662	OG0001262	0.35000000000000003	-
3674560	OG0002393	1.399999999999999	+
3676348	OG0003190	3.2499999999999925	+
3677563	OG0002394	2.6749999999999945	+
3679141	OG0002395	0.35000000000000003	-
3680129	OG0002396	0	-
3680905	OG0002397	0.025	-
3682173	OG0002398	0.05	-
3683333	OG0002399	0.025	-
3684738	OG0002400	0	-
3686383	OG0002401	0.025	-
3687552	OG0003191	0.1	-
3688500	OG0002402	0.8750000000000004	+
3688912	OG0002403	1.4499999999999988	+
3689828	OG0000306	0.9750000000000004	+
3690592	OG0001263	0.8000000000000004	-
3691293	OG0002404	0.24999999999999997	-
3692129	OG0004340	0.2	-
3693683	OG0004232	0.2	-
3695815	OG0004341	0.1	-
3696960	OG0004342	0.05	-
3697889	OG0004343	0.05	-
3698447	OG0004344	0.325	-
3699322	OG0003616	0.5750000000000002	-
3700182	OG0004345	0.35000000000000003	-
3700906	OG0002405	0.07500000000000001	-
3701499	OG0002406	0.025	-
3701938	OG0002407	0	-
3702645	OG0002408	0.025	-
3703993	OG0003067	0.07500000000000001	-
3704371	OG0003554	0.07500000000000001	-
3705174	OG0003068	0.07500000000000001	-
3707334	OG0003069	0.07500000000000001	-
3708968	OG0003979	0.1	-
3709618	OG0000784	0.125	-
3710763	OG0001264	0.125	-
3713853	OG0000325	0.2	-
3715781	OG0002409	0.2	-
3716958	OG0002410	0.1	-
3718192	OG0002411	0.025	-
3719233	OG0002412	0	-
3720794	OG0002413	0.025	-
3722526	OG0001265	0.025	-
3724009	OG0002414	0.025	-
3725089	OG0002415	0.125	-
3726398	OG0001266	0.125	-
3728009	OG0002416	0.025	-
3729809	OG0002417	0.07500000000000001	-
3732641	OG0000283	0.175	-
3734913	OG0003192	0.175	-
3736627	OG0003070	0.175	-
3739132	OG0000366	0.325	-
3740814	OG0003276	0.5500000000000002	-
3741296	OG0003462	0.5500000000000002	-
3742454	OG0000467	0.5250000000000001	-
3743326	OG0003277	0.4500000000000001	-
3744258	OG0000284	0.47500000000000014	-
3745238	OG0000053	0.325	-
3746403	OG0001267	0.35000000000000003	-
3747571	OG0002418	0.1	-
3748561	OG0002419	0	-
3749515	OG0002420	0	-
3750485	OG0002421	0.07500000000000001	-
3751126	OG0005576	0.1	-
3752106	OG0002422	0.27499999999999997	-
3754666	OG0001268	0.27499999999999997	-
3756027	OG0004481	0.4000000000000001	-
3758623	OG0000152	0.6750000000000003	-
3760255	OG0000241	0.7500000000000003	-
3762132	OG0002423	0.27499999999999997	-
3763311	OG0002424	0.025	-
3764099	OG0002425	0.025	-
3764598	OG0002426	0.025	-
3765953	OG0002427	0.025	-
3767602	OG0002428	0.05	-
3768523	OG0002429	0.05	-
3769415	OG0002430	0.025	-
3770349	OG0002431	0	-
3770881	OG0002432	0.05	-
3771281	OG0003193	0.07500000000000001	-
3772684	OG0000785	0.05	-
3774184	OG0002433	0.05	-
3774889	OG0003194	0.05	-
3775715	OG0001269	0.1	-
3776472	OG0003071	0.15	-
3776907	OG0003349	0.2	-
3777974	OG0000231	0.225	-
3779434	OG0003072	0.325	-
3780957	OG0001270	0.2	-
3782301	OG0002434	0.125	-
3783640	OG0000786	0.1	-
3784898	OG0000326	0.07500000000000001	-
3786007	OG0002435	0.07500000000000001	-
3787754	OG0002436	0.025	-
3789573	OG0002437	0	-
3790588	OG0002438	1.2999999999999994	+
3791351	OG0003675	1.3249999999999993	+
3792475	OG0003673	1.3749999999999991	+
3793218	OG0003657	1.5999999999999983	+
3793933	OG0004986	1.5999999999999983	+
3794740	OG0003682	2.6249999999999947	+
3798005	OG0003658	2.524999999999995	+
3799081	OG0003701	2.4249999999999954	+
3799835	OG0003668	3.7249999999999903	+
3800606	OG0003676	6.800000000000029	+
3801770	OG0000787	8.000000000000046	+
3803294	OG0004407	2.6249999999999947	+
3804647	OG0000367	2.0749999999999966	+
3806336	OG0001271	0.9500000000000004	+
3807950	OG0000368	0.5000000000000001	-
3809048	OG0000327	2.774999999999994	+
3809991	OG0000074	2.9499999999999935	+
3810743	OG0002439	2.874999999999994	+
3812417	OG0002440	0.6000000000000002	-
3814368	OG0002441	0.025	-
3815235	OG0002442	0.025	-
3815644	OG0003195	0.07500000000000001	-
3816214	OG0001272	0.35000000000000003	-
3817295	OG0003892	0.4500000000000001	-
3820154	OG0003743	0.325	-
3823864	OG0002443	0.24999999999999997	-
3825080	OG0002444	0	-
3826060	OG0002445	0	-
3826939	OG0002446	0	-
3827641	OG0002447	0.025	-
3828641	OG0002448	0.025	-
3829384	OG0002449	0	-
3829807	OG0002450	0	-
3830289	OG0002451	0	-
3831522	OG0002452	0	-
3832957	OG0002453	0	-
3834070	OG0002454	0.025	-
3835054	OG0002455	0.025	-
3836322	OG0002456	0.07500000000000001	-
3837443	OG0002457	0.175	-
3838721	OG0002458	0.125	-
3839720	OG0002459	0.125	-
3840737	OG0002460	0.9750000000000004	+
3841923	OG0004031	1.3749999999999991	+
3843087	OG0004238	2.0999999999999965	+
3845061	OG0000788	2.524999999999995	+
3846937	OG0000293	2.024999999999997	+
3847859	OG0000789	0.9750000000000004	+
3848813	OG0002461	0.125	-
3849901	OG0001273	0.1	-
3851481	OG0002462	0.1	-
3852367	OG0002463	0.07500000000000001	-
3853050	OG0002464	0.1	-
3853636	OG0002465	0.07500000000000001	-
3853859	OG0002466	0.05	-
3854528	OG0002467	0.07500000000000001	-
3855644	OG0002468	0.1	-
3856461	OG0002469	0.07500000000000001	-
3857095	OG0002470	0.125	-
3857750	OG0002471	0.125	-
3858495	OG0002472	0.125	-
3859411	OG0002473	0.6250000000000002	-
3860477	OG0003367	0.7250000000000003	-
3861489	OG0002474	0.4000000000000001	-
3862636	OG0001274	0.125	-
3864046	OG0002475	0.1	-
3864550	OG0002476	0.025	-
3865761	OG0002477	0.025	-
3867183	OG0002478	0.05	-
3868557	OG0002479	0.1	-
3870234	OG0002480	0.15	-
3871812	OG0002481	0.125	-
3873483	OG0002482	0.15	-
3874722	OG0004373	0.15	-
3875509	OG0004707	0.15	-
3876453	OG0004374	0.15	-
3877389	OG0004708	0.125	-
3878372	OG0004709	0.125	-
3879100	OG0004710	0.2	-
3879510	OG0000235	0.3	-
3880548	OG0004711	0.24999999999999997	-
3882779	OG0000261	0.125	-
3884639	OG0002483	1.15	+
3886288	OG0004415	1.8749999999999971	+
3887625	OG0004909	1.4499999999999988	+
3888502	OG0000790	1.125	+
3889377	OG0000791	0.5750000000000002	-
3890154	OG0002484	0.9250000000000004	+
3890961	OG0001275	0.7750000000000004	-
3891969	OG0000792	0.6500000000000002	-
3892915	OG0002485	0.5250000000000001	-
3894640	OG0000793	0.15	-
3896264	OG0002486	0.1	-
3897757	OG0002487	0	-
3899178	OG0002488	0.025	-
3900224	OG0002489	0.4500000000000001	-
3901364	OG0005331	0.4500000000000001	-
3902130	OG0002490	0.5500000000000002	-
3903123	OG0002491	0.6000000000000002	-
3905164	OG0002492	0.7750000000000004	-
3906012	OG0002493	0.3	-
3906439	OG0002494	0.37500000000000006	-
3906783	OG0002495	1.4499999999999988	+
3907763	OG0003571	1.8249999999999975	+
3909364	OG0003563	1.7499999999999978	+
3910822	OG0003558	1.674999999999998	+
3912175	OG0002496	0.9250000000000004	+
3913417	OG0002497	0.1	-
3913949	OG0002498	0	-
3914664	OG0002499	0	-
3915403	OG0002500	0.025	-
3916661	OG0001276	0.1	-
3917818	OG0003641	0.47500000000000014	-
3919158	OG0003567	0.4250000000000001	-
3920037	OG0003642	0.325	-
3920769	OG0003630	0.27499999999999997	-
3921549	OG0003631	0.27499999999999997	-
3922501	OG0000369	0.125	-
3923279	OG0002501	0.05	-
3923999	OG0002502	0.025	-
3925645	OG0002503	0.05	-
3927417	OG0002504	0.05	-
3928504	OG0002505	0.05	-
3929760	OG0000794	0.025	-
3931139	OG0002506	0.025	-
3931422	OG0002507	0	-
3932632	OG0002508	0	-
3934243	OG0002509	0.1	-
3936169	OG0002510	0.15	-
3937592	OG0001277	0.07500000000000001	-
3938935	OG0002511	0.05	-
3939977	OG0002512	0.025	-
3940988	OG0003073	0	-
3941668	OG0003074	0	-
3942673	OG0003075	0.1	-
3943841	OG0000328	1.1749999999999998	+
3944477	OG0003795	1.4499999999999988	+
3945157	OG0003775	1.5249999999999986	+
3946117	OG0003805	1.7499999999999978	+
3949128	OG0003788	1.649999999999998	+
3950781	OG0003734	1.499999999999999	+
3952270	OG0003741	1.424999999999999	+
3953336	OG0002513	1.2999999999999994	+
3954100	OG0002514	0.15	-
3955023	OG0002515	0.15	-
3955947	OG0002516	0.2	-
3957034	OG0002517	1.4749999999999988	+
3958782	OG0001278	1.5249999999999986	+
3960543	OG0001279	0.27499999999999997	-
3961790	OG0001280	0.07500000000000001	-
3962712	OG0002518	0.05	-
3963861	OG0002519	0.025	-
3965114	OG0002520	0.025	-
3966164	OG0002521	0	-
3966681	OG0002522	0	-
3967097	OG0002523	0	-
3967671	OG0002524	0.025	-
3968278	OG0002525	0.05	-
3969396	OG0002526	0.025	-
3970716	OG0002527	0	-
3972261	OG0002528	0	-
3972802	OG0002529	0.025	-
3973679	OG0001281	0.07500000000000001	-
3974905	OG0003076	0.07500000000000001	-
3976373	OG0003077	0.15	-
3978278	OG0003196	0.24999999999999997	-
3979588	OG0003197	0.2	-
3980558	OG0003198	0.175	-
3981798	OG0000153	0.24999999999999997	-
3982751	OG0003321	0.37500000000000006	-
3983786	OG0000081	0.4250000000000001	-
3984751	OG0000268	0.4000000000000001	-
3985926	OG0002530	0.15	-
3987009	OG0002531	0.1	-
3993576	OG0001282	0.15	-
3994284	OG0000795	0.24999999999999997	-
3995238	OG0001283	0.5250000000000001	-
3997412	OG0001284	0.4500000000000001	-
3998363	OG0002532	0.24999999999999997	-
3998979	OG0002533	0.05	-
4000434	OG0002534	0.025	-
4002132	OG0002535	0	-
4003390	OG0002536	0	-
4004680	OG0002537	0.025	-
4005604	OG0002538	0.125	-
4006842	OG0002539	0.225	-
4008642	OG0002540	0.125	-
4010152	OG0002541	0	-
4011080	OG0002542	0.025	-
4012201	OG0002543	0.07500000000000001	-
4013622	OG0002544	0.125	-
4014709	OG0002545	0.07500000000000001	-
4015853	OG0002546	0.025	-
4017046	OG0002547	0.05	-
4018210	OG0000370	0.07500000000000001	-
4019203	OG0000108	0.175	-
4019959	OG0002548	0.175	-
4020866	OG0002549	0.1	-
4022058	OG0002550	0.05	-
4023219	OG0002551	0.025	-
4024432	OG0002552	0	-
4025481	OG0002553	0.025	-
4026734	OG0002554	0.05	-
4028730	OG0001285	0.125	-
4030333	OG0001286	0.225	-
4032438	OG0002555	0.2	-
4033629	OG0002556	0.07500000000000001	-
4034612	OG0001287	0.025	-
4035460	OG0001288	0.05	-
4037580	OG0001289	0.175	-
4039053	OG0002557	1.724999999999998	+
4039377	OG0003904	1.949999999999997	+
4039784	OG0002558	1.1999999999999995	+
4040335	OG0002559	0.05	-
4041097	OG0002560	0.07500000000000001	-
4041896	OG0002561	0.07500000000000001	-
4042702	OG0002562	0.025	-
4044225	OG0002563	0.07500000000000001	-
4045802	OG0004275	0.125	-
4046718	OG0003278	0.47500000000000014	-
4047945	OG0000252	1.4499999999999988	+
4048704	OG0004162	1.8249999999999975	+
4049374	OG0004155	2.1749999999999963	+
4050554	OG0002564	1.674999999999998	+
4051284	OG0002565	0.325	-
4052117	OG0002566	0	-
4053588	OG0002567	0.05	-
4054880	OG0002568	0.1	-
4055561	OG0002569	0.125	-
4056493	OG0001290	0.1	-
4057412	OG0000468	0.07500000000000001	-
4058337	OG0001291	0.07500000000000001	-
4059151	OG0001292	0.1	-
4060876	OG0001293	0.37500000000000006	-
4062624	OG0005269	0.4250000000000001	-
4062964	OG0005701	0.5500000000000002	-
4065721	OG0004854	0.5500000000000002	-
4067524	OG0004855	0.47500000000000014	-
4068975	OG0004835	0.4500000000000001	-
4070051	OG0004613	0.4000000000000001	-
4071193	OG0004614	0.325	-
4072025	OG0004615	0.325	-
4072715	OG0004616	0.4000000000000001	-
4075386	OG0004607	0.4000000000000001	-
4076691	OG0004617	0.37500000000000006	-
4077461	OG0004618	0.4000000000000001	-
4078456	OG0002570	0.4000000000000001	-
4079505	OG0002571	0.125	-
4080667	OG0004600	0.1	-
4081678	OG0004619	0.1	-
4082435	OG0004620	0.07500000000000001	-
4083261	OG0004621	0.125	-
4084068	OG0004622	0.15	-
4084977	OG0004623	0.1	-
4086291	OG0002572	0.05	-
4087477	OG0002573	0	-
4088171	OG0002574	0.025	-
4089291	OG0002575	0.025	-
4090324	OG0002576	0	-
4090720	OG0002577	0.025	-
4091369	OG0002578	0.125	-
4092190	OG0000796	0.125	-
4092822	OG0002579	0.07500000000000001	-
4093979	OG0002580	0.025	-
4095122	OG0002581	0.025	-
4096246	OG0002582	0.05	-
4097932	OG0000469	0.07500000000000001	-
4099882	OG0000797	0.07500000000000001	-
4100855	OG0002583	0.1	-
4101926	OG0001294	0.07500000000000001	-
4102936	OG0002584	0.1	-
4109045	OG0000470	0.025	-
4109583	OG0000798	0.025	-
4110079	OG0000799	0.025	-
4110784	OG0000800	0.025	-
4111607	OG0001295	0.125	-
4112790	OG0002585	0.175	-
4114012	OG0002586	0.15	-
4114690	OG0003662	0.1	-
4116235	OG0000801	0.07500000000000001	-
4118326	OG0002587	0.05	-
4119478	OG0002588	0.025	-
4120608	OG0002589	0.025	-
4121583	OG0002590	0	-
4122454	OG0002591	0.05	-
4123695	OG0002592	0.1	-
4125098	OG0002593	0.125	-
4127087	OG0002594	1.1749999999999998	+
4128422	OG0007612	1.1	+
4129196	OG0007613	1.0750000000000002	+
4130241	OG0007614	1.0750000000000002	+
4131289	OG0007615	1.0750000000000002	+
4132211	OG0007616	1.0750000000000002	+
4133186	OG0007617	2.1499999999999964	+
4134238	OG0003351	2.199999999999996	+
4135120	OG0003078	2.1249999999999964	+
4136180	OG0003350	2.3499999999999956	+
4137087	OG0003322	1.649999999999998	+
4138069	OG0004501	0.2	-
4139360	OG0004502	0.1	-
4140850	OG0004494	0.1	-
4141958	OG0004495	0.07500000000000001	-
4142842	OG0002595	0.1	-
4143572	OG0002596	0.025	-
4144223	OG0002597	0.1	-
4144957	OG0002598	1.125	+
4145946	OG0004265	1.5499999999999985	+
4147085	OG0004035	1.399999999999999	+
4147421	OG0004314	1.5499999999999985	+
4147728	OG0004987	1.7749999999999977	+
4148372	OG0003079	2.8999999999999937	+
4149161	OG0002599	1.5749999999999984	+
4149940	OG0002600	0.35000000000000003	-
4150706	OG0002601	0	-
4152377	OG0002602	0	-
4153926	OG0002603	0	-
4154830	OG0002604	0.7500000000000003	-
4155612	OG0000224	1.1749999999999998	+
4156940	OG0004199	1.0750000000000002	+
4157835	OG0003080	0.5250000000000001	-
4158414	OG0003081	0.125	-
4159916	OG0003279	0.1	-
4161277	OG0001296	0.07500000000000001	-
4162718	OG0002605	0.1	-
4163589	OG0000471	0.125	-
4164572	OG0002606	0.225	-
4165685	OG0002607	0.175	-
4166746	OG0002608	0.07500000000000001	-
4167724	OG0002609	0.05	-
4168853	OG0002610	0.05	-
4169886	OG0002611	0	-
4170635	OG0002612	0.225	-
4171485	OG0002613	0.35000000000000003	-
4171934	OG0004027	0.125	-
4172598	OG0002614	0.07500000000000001	-
4173893	OG0002615	0.025	-
4174872	OG0002616	0.025	-
4175688	OG0002617	0	-
4176479	OG0002618	0	-
4177100	OG0002619	0	-
4177681	OG0002620	0	-
4178072	OG0002621	0	-
4178664	OG0002622	0	-
4179639	OG0002623	0	-
4181069	OG0002624	0.025	-
4182268	OG0002625	0.225	-
4183241	OG0002626	0.4250000000000001	-
4183688	OG0002627	0.27499999999999997	-
4184487	OG0002628	0.07500000000000001	-
4185682	OG0002629	0.05	-
4186623	OG0002630	0.025	-
4187408	OG0002631	0	-
4188544	OG0002632	0.07500000000000001	-
4190312	OG0001297	0.1	-
4191720	OG0000802	0.4250000000000001	-
4192191	OG0000236	0.5000000000000001	-
4192713	OG0000472	0.225	-
4193729	OG0001298	0.05	-
4195528	OG0000803	0.1	-
4197392	OG0005595	0.15	-
4198708	OG0005577	0.15	-
4200334	OG0005596	0.125	-
4201904	OG0004635	0.125	-
4203375	OG0004624	0.1	-
4204979	OG0001299	0.1	-
4206843	OG0000473	0.05	-
4208479	OG0000804	0.07500000000000001	-
4209267	OG0001300	0.07500000000000001	-
4210403	OG0001301	0.1	-
4211297	OG0002633	0.125	-
4212890	OG0001302	0.175	-
4214989	OG0001303	0.125	-
4215704	OG0002634	0.15	-
4217063	OG0000474	0.24999999999999997	-
4218617	OG0000269	0.2	-
4219228	OG0001304	0.07500000000000001	-
4219811	OG0001305	0.05	-
4221329	OG0000475	0.05	-
4223704	OG0000371	0.025	-
4225907	OG0000805	0.05	-
4227139	OG0001306	0.05	-
4228037	OG0001307	0.025	-
4229172	OG0001308	0.125	-
4232279	OG0000168	0.1	-
4233631	OG0001309	0.1	-
4234773	OG0001310	0.05	-
4236386	OG0004455	0.07500000000000001	-
4237670	OG0004456	0.07500000000000001	-
4238730	OG0001311	0.05	-
4239261	OG0001312	0	-
4240031	OG0001313	0.1	-
4241872	OG0000307	0.1	-
4243167	OG0000806	0.15	-
4249631	OG0002635	0.125	-
4250624	OG0002636	0	-
4251599	OG0002637	0.07500000000000001	-
4254609	OG0002638	0.07500000000000001	-
4255075	OG0002639	0	-
4255721	OG0002640	0	-
4256291	OG0002641	0	-
4257183	OG0002642	0	-
4257681	OG0002643	0.025	-
4260198	OG0001314	0.05	-
4264400	OG0002644	0.15	-
4267318	OG0002645	0.125	-
4268267	OG0002646	0.07500000000000001	-
4268754	OG0003199	0.05	-
4269215	OG0002647	0.025	-
4269903	OG0002648	0	-
4271168	OG0002649	0	-
4272587	OG0002650	0	-
4273306	OG0002651	0.025	-
4274265	OG0000807	0.025	-
4275142	OG0002652	0.07500000000000001	-
4275816	OG0003200	0.05	-
4276434	OG0002653	0.025	-
4276960	OG0002654	0	-
4277489	OG0002655	0.025	-
4277766	OG0004029	0.05	-
4278625	OG0002656	0.15	-
4279972	OG0002657	0.175	-
4281276	OG0001315	0.07500000000000001	-
4282727	OG0001316	0.35000000000000003	-
4289418	OG0004250	0.37500000000000006	-
4289895	OG0000329	0.4500000000000001	-
4290738	OG0000330	0.225	-
4292272	OG0000476	0.1	-
4293755	OG0000477	0.07500000000000001	-
4295485	OG0000808	0.125	-
4296776	OG0002658	0.15	-
4299229	OG0001317	0.175	-
4301291	OG0004910	0.15	-
4301718	OG0004836	0.15	-
4302929	OG0002659	0.07500000000000001	-
4304179	OG0002660	0.125	-
4305520	OG0004244	0.125	-
4306599	OG0004241	0.07500000000000001	-
4307420	OG0004245	0.05	-
4308132	OG0004246	0.05	-
4308582	OG0004247	0.1	-
4309199	OG0004236	0.125	-
4310145	OG0004090	0.125	-
4311403	OG0000809	0.27499999999999997	-
4311976	OG0002661	1.8999999999999972	+
4313039	OG0000810	2.1249999999999964	+
4315063	OG0002662	0.6500000000000002	-
4316505	OG0003383	0.07500000000000001	-
4317060	OG0003082	0.07500000000000001	-
4317744	OG0003083	0.05	-
4319161	OG0003084	0.225	-
4320673	OG0004874	0.225	-
4320954	OG0003085	0.27499999999999997	-
4321698	OG0002663	0.1	-
4322930	OG0002664	0.05	-
4324451	OG0002665	0.07500000000000001	-
4325968	OG0002666	0.07500000000000001	-
4327268	OG0002667	0.1	-
4328813	OG0002668	0.47500000000000014	-
4329700	OG0002669	0.47500000000000014	-
4330398	OG0002670	0.1	-
4332200	OG0000478	0.025	-
4333767	OG0002671	0.025	-
4334365	OG0002672	0	-
4335404	OG0002673	0	-
4336287	OG0002674	0.025	-
4336691	OG0002675	0.5000000000000001	-
4337602	OG0002676	0.6500000000000002	-
4338355	OG0002677	0.37500000000000006	-
4339132	OG0000811	1.5749999999999984	+
4340414	OG0000479	2.0999999999999965	+
4341714	OG0002678	1.2749999999999997	+
4343103	OG0002679	0.7500000000000003	-
4345254	OG0004988	0.4250000000000001	-
4347236	OG0004989	0.325	-
4348534	OG0004990	0.35000000000000003	-
4349849	OG0004991	0.35000000000000003	-
4350883	OG0004992	0.325	-
4352280	OG0004993	0.37500000000000006	-
4353578	OG0004994	0.37500000000000006	-
4354783	OG0004995	0.35000000000000003	-
4356365	OG0004996	0.4500000000000001	-
4357908	OG0002680	0.5500000000000002	-
4358584	OG0000372	0.15	-
4358974	OG0002681	0.125	-
4360598	OG0001318	0.05	-
4362532	OG0002682	0.15	-
4363039	OG0002683	0.15	-
4364402	OG0000812	0.07500000000000001	-
4365359	OG0001319	0.125	-
4365839	OG0002684	0.125	-
4367291	OG0003086	0.1	-
4368941	OG0002685	0.175	-
4370244	OG0004997	0.1	-
4370995	OG0005026	0.07500000000000001	-
4371537	OG0005027	0.1	-
4372745	OG0002686	0.125	-
4373724	OG0002687	0.05	-
4375060	OG0002688	0.05	-
4377149	OG0002689	0.07500000000000001	-
4378195	OG0002690	0.05	-
4378810	OG0002691	0	-
4379621	OG0002692	0.025	-
4381026	OG0002693	0.025	-
4382021	OG0002694	0	-
4382508	OG0002695	0	-
4383805	OG0002696	0	-
4385746	OG0002697	0.07500000000000001	-
4386554	OG0004998	0.1	-
4387311	OG0004966	0.4250000000000001	-
4388138	OG0003140	0.8750000000000004	+
4389079	OG0004999	0.5250000000000001	-
4390488	OG0005000	0.07500000000000001	-
4392482	OG0002698	0.1	-
4393580	OG0002699	0.05	-
4394721	OG0001320	0.07500000000000001	-
4396476	OG0002700	0.125	-
4398017	OG0003087	0.125	-
4398689	OG0003202	0.35000000000000003	-
4400028	OG0000214	0.5250000000000001	-
4401758	OG0004063	0.4500000000000001	-
4402554	OG0004064	0.4000000000000001	-
4403403	OG0004065	0.5500000000000002	-
4404638	OG0004054	0.6000000000000002	-
4405998	OG0004066	0.7000000000000003	-
4406970	OG0003970	0.7000000000000003	-
4408456	OG0003088	0.5500000000000002	-
4409028	OG0003203	0.225	-
4409626	OG0003089	0.1	-
4410108	OG0003090	0.07500000000000001	-
4410955	OG0003091	0.07500000000000001	-
4411860	OG0003204	0.05	-
4412690	OG0003205	0.025	-
4413488	OG0003206	0.1	-
4414436	OG0003207	0.1	-
4415260	OG0003208	0.07500000000000001	-
4415775	OG0003209	0.025	-
4416367	OG0003210	0.05	-
4417137	OG0003092	0.05	-
4418141	OG0003211	0.07500000000000001	-
4419068	OG0003093	0.07500000000000001	-
4419816	OG0002701	0.05	-
4420365	OG0002702	0.07500000000000001	-
4422049	OG0000228	0.125	-
4423599	OG0001321	0.125	-
4425053	OG0002703	0.1	-
4425960	OG0002704	0	-
4426531	OG0002705	0	-
4427416	OG0002706	0	-
4428568	OG0002707	0.025	-
4430162	OG0001322	0.05	-
4431348	OG0002708	0.125	-
4433200	OG0002709	0.225	-
4434985	OG0002710	0.27499999999999997	-
4436399	OG0003094	0.5250000000000001	-
4437399	OG0002711	0.6000000000000002	-
4438670	OG0003095	0.27499999999999997	-
4440241	OG0002712	0.225	-
4441841	OG0002713	0.125	-
4443013	OG0002714	0.125	-
4444125	OG0003400	0.6000000000000002	-
4444388	OG0000192	0.6750000000000003	-
4444901	OG0003323	0.4250000000000001	-
4445163	OG0003540	0.175	-
4446127	OG0003352	0.175	-
4447851	OG0003401	0.175	-
4449712	OG0003422	0.2	-
4451533	OG0003423	0.24999999999999997	-
4453335	OG0002715	0.325	-
4455263	OG0006608	1.7999999999999976	+
4455889	OG0010220	1.724999999999998	+
4456751	OG0006607	2.0749999999999966	+
4458225	OG0006384	1.1	+
4459616	OG0005992	0.7750000000000004	-
4460477	OG0005703	0.8500000000000004	+
4461336	OG0009171	0.5750000000000002	-
4463044	OG0006459	0.8500000000000004	+
4463688	OG0006383	1.0250000000000004	+
4464968	OG0006458	1.0500000000000005	+
4466976	OG0009172	0.8250000000000004	+
4467809	OG0010221	0.8000000000000004	-
4468891	OG0006457	1.4499999999999988	+
4469616	OG0006456	1.1999999999999995	+
4470270	OG0006618	0.5500000000000002	-
4470993	OG0006329	0.6000000000000002	-
4471610	OG0006328	1.5499999999999985	+
4472442	OG0010222	1.2999999999999994	+
4473536	OG0006327	1.8999999999999972	+
4474726	OG0010223	0.9500000000000004	+
4475253	OG0006326	1.0500000000000005	+
4476238	OG0007717	0.8500000000000004	+
4477268	OG0006325	0.8750000000000004	+
4477539	OG0006324	0.6250000000000002	-
4477871	OG0006323	0.6000000000000002	-
4478257	OG0006322	0.6000000000000002	-
4478768	OG0006321	0.6000000000000002	-
4479533	OG0006320	0.6000000000000002	-
4480697	OG0006319	0.6500000000000002	-
4481643	OG0006318	0.6500000000000002	-
4483228	OG0006317	0.6750000000000003	-
4484808	OG0007091	0.8500000000000004	+
4485939	OG0006460	0.9000000000000005	+
4487160	OG0006549	1.15	+
4487832	OG0006262	0.7000000000000003	-
4489031	OG0006261	1.0250000000000004	+
4489907	OG0010224	0.8750000000000004	+
4490837	OG0005742	1.5249999999999986	+
4491756	OG0010225	1.2249999999999996	+
4492050	OG0010226	0.9750000000000004	+
4492440	OG0010227	0.9750000000000004	+
4495037	OG0010228	0.9750000000000004	+
4495279	OG0010229	0.9750000000000004	+
